sequence_1,sequence_2,sequence_3,sequence_4,sequence_5,sequence_6,sequence_7,sequence_8,sequence_9,sequence_10,sequence_11,sequence_12,sequence_13,sequence_14,sequence_15,sequence_16,sequence_17,sequence_18,sequence_19,sequence_20,sequence_21,sequence_22,sequence_23,sequence_24,sequence_25,sequence_26,sequence_27,sequence_28,sequence_29,sequence_30,sequence_31,sequence_32,sequence_33,sequence_34,sequence_35,sequence_36,sequence_37,sequence_38,sequence_39,sequence_40,sequence_41,sequence_42,sequence_43,sequence_44,sequence_45,sequence_46,sequence_47,sequence_48,sequence_49,sequence_50,sequence_51,sequence_52,sequence_53,sequence_54,sequence_55,sequence_56,sequence_57,sequence_58,sequence_59,sequence_60,sequence_61,sequence_62,sequence_63,sequence_64,sequence_65,sequence_66,sequence_67,sequence_68,sequence_69,sequence_70,sequence_71,sequence_72,sequence_73,sequence_74,sequence_75,sequence_76,sequence_77,sequence_78,sequence_79,sequence_80,sequence_81,sequence_82,sequence_83,sequence_84,sequence_85,sequence_86,sequence_87,sequence_88,sequence_89,sequence_90,sequence_91,sequence_92,sequence_93,sequence_94,sequence_95,sequence_96,sequence_97,sequence_98,sequence_99,sequence_100
-111.597466,-110.92281,-105.98168,-108.775085,-108.820625,-100.69444,-109.12789,-108.12191,-110.810425,-100.14212,-106.354126,-112.00468,-110.32029,-107.2324,-105.950356,-103.99952,-108.3444,-110.55401,-109.30215,-101.72993,-109.70299,-113.21548,-104.96465,-103.62308,-102.40548,-100.027756,-103.10224,-110.45623,-110.02349,-106.32921,-105.94502,-111.42956,-110.807884,-107.66842,-106.965645,-110.32079,-109.97053,-106.62638,-103.440155,-105.97288,-103.23427,119.76493,-112.115395,-108.59542,-102.19601,-110.99111,-108.139015,-110.420944,-111.483635,-104.630974,-100.905556,-111.20242,-113.480095,-107.64953,-106.74535,-110.072075,-110.594315,-104.8853,-114.51969,-109.34394,-106.03364,-105.01702,-110.61602,-108.33039,-104.79583,-104.961205,-110.91616,-99.472145,-109.30132,-109.05063,-109.08257,-109.15335,-105.272514,-111.489586,-101.32306,-103.907,-106.14846,-111.39832,-114.25012,-107.6348,-108.67748,-109.70057,-113.40904,-111.373184,-107.23536,-107.2719,-110.246315,-109.34437,-108.57142,-107.09381,-100.518135,-94.134636,-112.95943,-111.13642,-105.861595,-111.50559,-114.04322,-105.67005,-101.646324,-110.913994
-111.31397,-110.585365,-104.180855,-107.89161,-106.62008,-97.33055,-107.4466,-106.47376,-109.67871,-99.81973,-106.100845,-110.50678,-109.71054,-106.19635,-105.64625,-102.39379,-107.37295,-110.08188,-109.35711,-101.11451,-108.63561,-112.477715,-103.40725,-102.69249,-102.058624,-99.79702,-100.7055,-109.9736,-109.451035,-103.96561,-103.922905,-110.265785,-110.895935,-106.57345,-106.87856,-110.21095,-110.8484,-105.5539,-98.9962,-103.74725,-101.649216,152.25743,-111.79996,-108.45275,-101.63665,-110.97239,-106.134605,-110.22701,-110.372734,-102.72881,-100.313614,-110.86383,-112.82635,-107.255585,-104.76853,-109.657036,-109.81402,-103.45166,-114.09982,-108.57488,-105.84542,-103.499466,-109.5742,-107.72535,-105.02509,-102.94468,-111.17319,-98.753334,-108.80766,-107.28314,-108.681526,-107.36258,-104.13535,-112.53341,-98.072395,-100.97527,-104.80875,-110.90649,-113.153015,-107.50856,-109.13466,-111.10655,-111.986916,-112.531654,-106.480354,-106.29444,-109.70205,-108.95474,-108.451225,-106.40006,-100.26163,-91.39081,-112.33671,-110.22228,-104.95051,-110.26808,-113.93281,-105.51832,-102.39502,-110.44544
-110.85902,-109.39461,-103.741104,-107.66564,-105.231316,-99.68822,-108.37498,-107.41539,-109.45766,-98.087,-105.79417,-111.23013,-109.6763,-106.48524,-104.24653,-101.62241,-107.42893,-110.26257,-107.697525,-95.95213,-108.91711,-112.909035,-103.99181,-99.85424,-100.13446,-100.529564,-100.70593,-109.7936,-107.86987,-106.14505,-103.598915,-110.555275,-110.67285,-105.89426,-105.13285,-108.61767,-109.34859,-105.26649,-101.24111,-104.56198,-99.69945,174.01332,-111.783516,-107.32912,-98.070946,-110.27805,-106.630775,-109.182396,-110.38061,-101.87291,-98.55608,-111.47767,-113.09121,-107.15801,-105.26903,-109.12101,-110.097,-103.4632,-114.346405,-109.80474,-104.17028,-102.583786,-109.91022,-108.39327,-104.04541,-102.85873,-110.5652,-95.076164,-108.02852,-107.34649,-108.57043,-108.52216,-103.408195,-111.05288,-98.23098,-101.71878,-105.70431,-110.38359,-114.07374,-104.67591,-108.03979,-109.71902,-112.2516,-111.28549,-105.040245,-106.337074,-108.97512,-107.275185,-107.32319,-105.43656,-98.85711,-93.39352,-112.81678,-110.34707,-105.6123,-110.69422,-113.17803,-103.6101,-97.68593,-110.67916
-110.43954,-110.92274,-105.18598,-106.93026,-106.1901,-96.704056,-108.40766,-107.88761,-109.419365,-99.15476,-105.0898,-110.851746,-110.06313,-106.53907,-105.6999,-100.574745,-107.99726,-111.398895,-109.05381,-101.90833,-109.19793,-112.9278,-103.55445,-102.573265,-102.83944,-98.781784,-100.79386,-109.944786,-110.04271,-104.9157,-105.49758,-110.669716,-109.231674,-108.33845,-106.20732,-109.261345,-110.85558,-104.66898,-98.1347,-103.39752,-99.36318,174.42865,-111.254524,-107.51119,-101.34639,-111.53216,-106.16834,-109.31992,-109.47905,-102.71613,-99.65656,-111.00901,-114.25259,-107.783554,-105.932335,-109.2391,-110.64645,-102.34469,-114.22673,-108.655716,-105.13571,-103.93869,-109.577354,-107.91183,-100.86288,-104.6335,-110.65272,-98.76964,-108.467995,-106.12159,-108.467354,-108.55503,-105.62975,-111.50329,-96.81199,-102.90647,-104.35253,-112.00483,-114.54212,-106.37794,-108.7476,-109.097664,-112.353325,-111.41856,-105.03365,-106.59731,-108.9703,-107.934074,-107.05404,-105.41214,-97.93404,-90.3652,-113.70019,-110.769806,-105.08808,-110.15423,-113.7679,-104.91883,-100.84751,-110.07942
-110.5265,-111.63442,-103.098564,-109.13616,-105.18954,-97.39913,-108.01245,-106.61403,-109.547386,-99.01239,-105.513695,-110.194,-108.58471,-106.21851,-102.99622,-100.304245,-106.55923,-110.08915,-108.52912,-97.74856,-108.56254,-112.04438,-101.87899,-101.102135,-100.79005,-94.027916,-98.4216,-109.413124,-108.02123,-105.43519,-102.56991,-110.49749,-110.997215,-106.09637,-105.96829,-109.7233,-109.873825,-104.188934,-98.10284,-103.60151,-101.51174,175.05399,-111.73018,-107.40038,-102.407295,-110.490425,-107.455055,-109.02916,-110.44268,-102.66735,-95.60616,-110.913216,-113.65403,-106.10873,-105.44205,-108.71781,-110.74663,-102.176125,-114.529274,-108.723885,-104.79635,-102.96978,-111.10064,-106.55396,-101.85137,-101.59261,-109.985374,-94.57205,-108.54449,-105.88242,-108.667915,-107.30932,-103.37481,-112.06766,-97.55165,-99.364525,-104.802704,-110.264275,-113.10219,-106.43697,-108.30634,-110.24768,-112.48696,-111.392845,-106.41071,-106.56307,-109.64704,-108.34632,-108.20028,-105.69567,-98.12484,-92.87725,-111.00979,-110.33217,-104.285484,-110.511024,-113.798225,-104.61692,-101.71484,-109.57642
-109.03664,-110.90445,-102.96842,-106.787285,-105.36107,-90.53772,-108.11344,-105.83956,-108.7843,-97.781075,-104.93437,-111.092125,-108.39189,-104.95318,-102.214775,-99.18392,-107.061195,-109.19479,-108.280525,-99.51476,-107.137375,-111.302864,-100.20412,-98.53785,-97.07246,-96.21281,-98.25045,-109.14843,-107.92807,-104.21494,-103.51699,-110.52322,-110.75199,-105.121635,-103.514854,-109.39332,-108.47825,-104.478806,-98.28007,-103.13242,-100.91642,178.93765,-111.50623,-105.07633,-98.60291,-110.517555,-105.42134,-108.530174,-109.223854,-101.6921,-96.97709,-111.011665,-112.834724,-107.71296,-104.340355,-108.82352,-109.46515,-100.87623,-113.69434,-107.494995,-103.809204,-104.01797,-110.081566,-105.411446,-99.19159,-101.49509,-110.672676,-92.86631,-108.069954,-105.63976,-108.29192,-106.44882,-103.920044,-110.75333,-92.287544,-99.508804,-104.49518,-108.45595,-113.130165,-103.997215,-105.988976,-108.46624,-111.76353,-111.141426,-105.30485,-106.2286,-108.10131,-106.63006,-106.52293,-105.151825,-96.24589,-87.07302,-111.37224,-110.53321,-103.79395,-110.32512,-114.06226,-106.01459,-97.75944,-109.08461
-110.49169,-108.90497,-102.72504,-107.477974,-104.72056,-95.292496,-106.55866,-107.09933,-107.47372,-93.15926,-104.22092,-110.30625,-107.246475,-103.41592,-102.90875,-98.304565,-104.18631,-109.49498,-107.375854,-94.17831,-106.94297,-111.65822,-101.853874,-100.94085,-99.30283,-94.6364,-99.40373,-108.04272,-107.562035,-104.44587,-102.027306,-110.0676,-108.68433,-103.33871,-102.83459,-109.01354,-108.1636,-102.94488,-97.98079,-102.68344,-96.23583,183.55362,-110.45011,-104.718735,-94.33205,-109.87209,-105.66532,-108.55567,-110.109406,-99.84671,-94.57459,-110.42449,-112.77088,-105.290245,-105.51974,-107.74016,-108.28607,-99.7615,-112.58484,-105.70904,-102.89439,-103.89176,-110.25295,-106.0478,-101.64983,-103.676865,-109.30943,-93.94283,-107.457344,-105.79415,-106.89979,-107.264496,-102.76905,-110.60915,-94.74998,-101.78904,-104.160866,-109.05059,-113.33037,-102.94552,-106.50328,-108.246346,-112.22385,-109.49343,-103.39265,-104.0041,-108.62052,-107.03683,-106.078835,-106.74703,-96.96814,-86.64178,-111.1874,-109.83073,-103.13046,-109.126625,-112.74263,-104.26197,-96.60716,-108.726685
-110.292625,-109.959366,-101.47758,-106.8552,-103.3158,-93.99558,-106.307106,-104.558174,-108.35954,-94.68217,-104.3163,-108.98071,-106.51447,-102.23617,-99.913124,-98.952286,-105.89856,-110.5039,-107.09719,-94.8967,-108.492424,-112.8892,-99.78026,-99.73539,-98.205605,-93.02931,-97.18133,-108.67545,-108.45121,-103.15473,-100.34507,-109.549934,-109.0841,-104.13798,-105.41062,-108.880424,-109.08112,-102.673195,-96.75759,-99.64565,-97.053474,188.30972,-111.42721,-105.87066,-98.79981,-110.23693,-106.23623,-108.30628,-110.22102,-100.539,-87.25794,-109.60923,-112.46483,-104.3648,-102.44989,-106.811134,-108.53484,-100.36515,-114.139336,-108.0964,-101.39994,-102.191,-109.85961,-105.786644,-100.15475,-99.165535,-110.24746,-92.9573,-106.99859,-105.23086,-106.17968,-106.76772,-101.84281,-110.45511,-92.1055,-99.6101,-103.19503,-110.02691,-114.03297,-105.64769,-107.45263,-108.70921,-110.43003,-110.71324,-102.70164,-102.19777,-109.14565,-106.93996,-106.62739,-106.213264,-94.861,-63.946312,-109.50564,-109.06953,-102.63063,-109.59847,-113.549545,-103.41242,-97.71543,-108.232285
-109.45376,-110.37609,-103.64524,-105.11227,-104.20816,-94.753914,-108.88526,-106.58943,-107.22025,-97.73736,-104.9527,-111.487976,-109.99105,-103.777824,-102.270645,-98.06963,-105.98014,-109.30792,-107.65453,-97.85142,-107.59692,-111.54861,-100.52464,-95.85204,-99.20052,-97.380806,-96.397606,-110.560425,-108.86973,-103.25474,-102.530266,-109.6256,-109.68873,-104.14245,-103.388885,-109.63045,-110.27805,-105.65728,-96.251816,-103.46253,-98.61762,184.15802,-111.34086,-106.572014,-98.7701,-110.40461,-104.77443,-109.027596,-108.0523,-99.990326,-97.83758,-111.10265,-112.12043,-107.68903,-104.838905,-109.258415,-109.163124,-102.13658,-113.87554,-106.81154,-106.13743,-102.678734,-109.20741,-106.70053,-100.35059,-102.12397,-110.72406,-96.60144,-107.07682,-107.02604,-108.119644,-107.66468,-102.33622,-111.95217,-97.49514,-99.91262,-104.21327,-109.23556,-113.1509,-106.47443,-107.44967,-109.65249,-111.29445,-110.69509,-104.160255,-104.60342,-109.5086,-106.264824,-107.30275,-105.489914,-96.95318,-80.701744,-112.05164,-109.1659,-103.832924,-109.60003,-112.76982,-104.284676,-98.92518,-109.06893
-110.96136,-110.39712,-103.25544,-105.00816,-102.78638,-95.01209,-108.350075,-105.419846,-108.02066,-96.140816,-106.75942,-111.654915,-110.64977,-103.77708,-103.90626,-97.982635,-105.83312,-110.16073,-108.51498,-99.83123,-108.2423,-113.20558,-98.458336,-97.67433,-97.90305,-96.431496,-95.96589,-110.12182,-108.56115,-103.09263,-102.83289,-110.09246,-109.21549,-103.67167,-103.812706,-109.19688,-110.949104,-106.91337,-98.26197,-104.68673,-96.90505,179.95761,-112.18389,-105.71645,-97.43171,-110.87231,-106.33584,-109.693214,-110.2194,-101.98707,-97.721695,-111.27199,-113.761665,-106.74225,-104.499626,-108.919914,-110.85488,-102.169655,-114.685165,-108.6442,-105.626335,-102.693474,-108.78653,-106.59804,-100.22556,-101.21543,-111.75296,-89.98289,-107.64022,-105.029945,-108.83535,-109.18468,-99.004616,-112.41067,-96.473274,-97.83284,-104.86173,-109.98023,-114.3999,-107.0391,-107.65577,-109.73931,-111.60083,-112.206245,-103.970665,-106.05306,-110.43559,-106.016945,-107.786385,-106.09398,-97.52216,-78.36556,-112.20337,-109.61813,-104.307106,-109.510155,-112.30524,-104.591286,-98.16977,-108.91856
-111.37812,-111.06306,-104.89481,-106.82719,-106.93423,-93.97312,-109.14245,-107.51577,-109.80886,-95.937035,-105.13476,-111.624016,-108.77804,-105.40366,-100.9167,-98.604866,-106.84083,-110.96193,-108.48914,-93.711266,-107.02371,-112.93148,-99.37,-101.32246,-97.98294,-95.420815,-100.98171,-109.28518,-108.24613,-101.03386,-102.921814,-111.50596,-109.46281,-106.21533,-104.017166,-109.16384,-110.32009,-104.846275,-99.92817,-102.042885,-99.513214,177.18903,-112.32906,-105.60241,-94.90827,-110.47105,-106.79467,-109.93908,-111.28613,-102.37174,-91.71075,-111.64281,-114.451256,-105.75099,-105.77689,-109.45602,-110.99642,-99.171425,-115.41283,-108.159294,-103.38096,-101.91002,-110.494675,-106.34882,-101.34065,-102.16813,-112.04136,-90.26261,-108.38233,-107.48698,-108.47144,-109.509636,-104.93124,-112.956985,-97.28,-102.29716,-106.20618,-111.097145,-114.223946,-104.72657,-106.138824,-110.01985,-112.7043,-110.93781,-104.47715,-104.170265,-107.62318,-107.781685,-107.26075,-106.98856,-99.97245,-72.29107,-112.60442,-111.03455,-104.09164,-109.38146,-114.77131,-103.5176,-98.283356,-109.60162
-110.42969,-110.90943,-102.40166,-105.87597,-105.065895,-95.52293,-109.29154,-105.822914,-108.1054,-97.29621,-105.23805,-111.21638,-110.02793,-103.897415,-102.57116,-98.647255,-106.32574,-110.47124,-108.29223,-97.65473,-108.636986,-112.378456,-101.22394,-96.61141,-99.87019,-98.28369,-99.07171,-111.580345,-108.98388,-102.97144,-103.53401,-110.849266,-109.14693,-104.56527,-102.82789,-109.3794,-110.23987,-105.90161,-99.31443,-104.11561,-99.81458,172.51591,-112.63497,-106.2845,-99.24106,-111.11911,-106.430824,-110.44478,-110.87487,-99.739235,-99.25431,-111.044136,-113.67898,-107.437584,-104.14755,-109.698265,-109.88186,-101.610596,-114.48078,-106.493004,-105.93753,-102.80039,-109.87646,-106.32168,-102.85686,-102.18303,-111.53506,-94.562515,-107.36051,-106.129715,-108.162544,-107.1006,-101.494774,-111.836815,-96.94527,-99.77695,-104.25126,-110.73996,-113.95932,-106.52943,-106.61979,-110.261665,-111.93702,-111.84579,-102.31107,-106.29842,-109.3482,-107.27157,-106.136406,-106.57233,-95.29473,-88.36175,-112.86847,-109.55699,-103.79156,-110.31254,-112.94996,-103.46552,-99.61622,-109.107765
-109.55764,-109.09391,-103.344925,-106.44454,-101.540245,-89.29793,-107.01879,-103.64795,-108.63418,-87.22755,-104.091225,-110.21108,-108.23214,-104.863884,-98.87859,-96.491264,-104.63591,-109.03536,-106.82914,-89.883064,-108.305305,-111.57798,-100.98072,-97.04043,-97.26266,-92.13947,-97.45837,-109.47569,-106.87688,-101.398026,-100.49406,-109.827385,-108.9599,-104.72967,-101.5606,-108.08166,-109.41616,-101.81354,-98.61551,-99.13065,-98.10143,188.18619,-109.90745,-106.31549,-95.76563,-109.637505,-104.65505,-108.07801,-110.18466,-96.26549,-90.60952,-110.111824,-113.43055,-104.63439,-102.85365,-108.38882,-109.029335,-100.35374,-114.35383,-106.902794,-101.388756,-99.533806,-109.21816,-106.03033,-100.08025,-100.77257,-109.20518,-83.91413,-105.97799,-103.22996,-106.77834,-105.93592,-97.645164,-109.40519,-88.345695,-95.89762,-104.0019,-109.694084,-112.87271,-104.598434,-105.540245,-108.52906,-110.8036,-110.25492,-103.376205,-104.65194,-107.03298,-106.60189,-105.09694,-104.162544,-90.812294,-83.25848,-111.4766,-110.08309,-102.56825,-108.85833,-113.294205,-98.8336,-92.86052,-108.50187
-111.14699,-111.739876,-104.71334,-107.39454,-107.84379,-96.32163,-108.200645,-108.13072,-110.36143,-97.16323,-106.64411,-112.55099,-110.827065,-105.30976,-104.39219,-100.95212,-107.89821,-111.206184,-109.83317,-98.7523,-109.968315,-113.837654,-103.42373,-99.08969,-100.06828,-96.451454,-100.6383,-110.400475,-109.8187,-106.090904,-105.90633,-111.69585,-111.39121,-106.656136,-104.72669,-111.21245,-110.5991,-105.76049,-99.62771,-103.54872,-100.476685,187.95712,-112.03034,-107.28601,-101.608536,-110.8105,-107.34784,-109.96407,-111.69387,-102.568474,-97.704285,-112.15986,-114.043,-107.91282,-105.48846,-109.94156,-110.51597,-103.35811,-115.65055,-110.04381,-105.41772,-104.80912,-110.864105,-106.94881,-101.51394,-101.88427,-111.159706,-96.56536,-109.47303,-106.21816,-108.479774,-108.52317,-103.5475,-111.369576,-95.825874,-100.15949,-105.74359,-110.76998,-115.085686,-107.586174,-108.30854,-110.22274,-113.60752,-112.18975,-105.43237,-106.811386,-109.44956,-107.54395,-108.22587,-104.66294,-95.797615,-89.3778,-112.98639,-110.88851,-105.31664,-112.392914,-114.71111,-106.2788,-99.336174,-111.21965
-113.04421,-111.03884,-106.09598,-108.46436,-108.52487,-97.22719,-108.79096,-109.375496,-111.3258,-101.18519,-109.18386,-111.6708,-111.60994,-106.29398,-103.783806,-102.479935,-108.57892,-112.694496,-110.742516,-98.60633,-110.146996,-113.91612,-104.54841,-100.42635,-102.21401,-99.74764,-103.46784,-111.989395,-109.10526,-105.554054,-103.3511,-112.93128,-110.65298,-106.920654,-105.9856,-112.03218,-110.86928,-109.05985,-104.47147,-106.67861,-102.88067,169.65163,-113.48086,-109.08822,-102.781,-111.593956,-108.661896,-112.53004,-111.66146,-101.58224,-95.95629,-112.905754,-113.92483,-107.958916,-107.28026,-111.50579,-112.73137,-105.54501,-115.851425,-109.006294,-106.81166,-104.184555,-112.18086,-108.17262,-106.287315,-104.413635,-113.14108,-100.04923,-108.74439,-107.91544,-109.87431,-107.78094,-105.08015,-113.32412,-100.57608,-101.8454,-104.78032,-111.17124,-116.033134,-107.75175,-110.15828,-112.01182,-111.556404,-112.03213,-103.42768,-108.3742,-109.71444,-110.57897,-110.0351,-109.025475,-101.51504,-87.884865,-112.58206,-111.46738,-107.479225,-111.90082,-114.09394,-104.67927,-99.778145,-111.81434
-111.19865,-112.5682,-106.60287,-111.12029,-108.56208,-101.304985,-111.68334,-107.59377,-112.32436,-100.27824,-108.43878,-113.7286,-111.22294,-109.21628,-104.53285,-105.24729,-109.833,-111.13705,-109.23966,-104.85064,-108.924446,-113.509186,-105.94459,-102.781006,-103.49208,-102.70737,-104.55905,-112.516235,-111.367455,-107.14363,-103.941864,-113.09756,-111.48844,-107.730095,-106.5859,-113.123085,-111.3765,-108.62809,-105.67986,-106.07453,-103.44128,158.78256,-113.00901,-108.60367,-101.78063,-112.52251,-109.68161,-111.38134,-111.75247,-104.14367,-103.686295,-112.5833,-115.01557,-109.130905,-107.293564,-111.25822,-112.2512,-104.39209,-115.99616,-109.162476,-108.83965,-106.738686,-112.18777,-108.369286,-106.6733,-106.080284,-113.13229,-98.57297,-110.220406,-109.419075,-109.83015,-109.34019,-107.93635,-112.85166,-99.106514,-103.9936,-108.26304,-112.56777,-115.24188,-107.02546,-109.565445,-110.77549,-112.52024,-112.699455,-107.33617,-110.30885,-112.089226,-109.29693,-111.120705,-109.79921,-103.02783,-103.71348,-113.36026,-111.59597,-106.186874,-112.03621,-115.114494,-106.81143,-102.044014,-110.94526
-113.507515,-112.45545,-108.71989,-111.38047,-109.56489,-104.125595,-111.46556,-111.84553,-112.89529,-102.21409,-108.804634,-112.67535,-112.00469,-108.51853,-108.99674,-105.43265,-111.73977,-113.115715,-112.61805,-103.30581,-111.90156,-116.04029,-105.94668,-104.516785,-104.63712,-103.38305,-102.615944,-112.50829,-113.04903,-107.87585,-108.061424,-112.32767,-113.45937,-108.59355,-109.961845,-112.45333,-113.29127,-109.97439,-104.93817,-109.92039,-103.781944,-76.46884,-114.63973,-110.36564,-102.23608,-112.77894,-110.450195,-113.56504,-113.48468,-107.35016,-103.23009,-114.96217,-115.03643,-110.72912,-107.32147,-111.95441,-112.83568,-105.270134,-116.69332,-113.86983,-106.5225,-108.32726,-113.46947,-111.72161,-107.892876,-107.79821,-113.31887,-102.10544,-111.04336,-111.21624,-110.37026,-110.7989,-109.681274,-114.55157,-103.75317,-106.26281,-109.33764,-113.46354,-116.5823,-109.29516,-111.36448,-112.3198,-115.000496,-113.69175,-107.92747,-110.557175,-113.53658,-112.0926,-110.373985,-109.6449,-102.29242,-102.07405,-115.34199,-113.53343,-109.46035,-114.3691,-116.60522,-108.90131,-101.39229,-112.753746
-114.02532,-112.014656,-109.261925,-110.96465,-110.550224,-102.99064,-110.85064,-109.58604,-113.81329,-102.72933,-108.91207,-114.83306,-114.63636,-107.71908,-107.10322,-103.48565,-109.25222,-111.47918,-109.2822,-103.228615,-111.5409,-114.86747,-105.20458,-102.45061,-105.32834,-105.08373,-105.710335,-114.22837,-111.78776,-107.05256,-108.43494,-114.46484,-113.50927,-108.2205,-105.90122,-112.17857,-113.55796,-111.57232,-108.230064,-110.632,-105.13465,-77.735115,-114.307655,-109.38108,-103.02333,-113.15601,-110.06813,-113.71295,-113.296844,-104.8032,-105.07264,-113.69431,-116.29349,-111.94437,-108.10925,-112.714195,-113.217735,-108.53807,-117.491905,-112.04348,-109.62632,-107.65583,-112.82661,-109.82843,-107.17884,-107.52897,-115.0431,-99.74697,-111.208046,-111.66981,-112.07099,-111.34046,-107.80378,-115.87946,-102.09034,-105.214806,-109.24987,-113.28275,-115.79084,-109.49736,-109.561615,-112.43716,-114.47462,-114.227425,-108.5799,-110.24709,-112.79403,-110.44078,-110.746666,-110.468735,-103.66793,-97.86324,-114.06823,-112.25735,-107.44514,-111.54894,-116.35693,-107.5817,-103.28773,-112.39379
-113.23429,-113.55854,-107.89234,-109.986305,-109.22412,-103.486786,-111.50773,-109.60575,-112.42912,-102.08283,-109.32598,-114.68037,-112.076385,-109.44197,-105.496475,-103.16413,-108.91248,-112.59379,-110.58788,-101.235344,-110.73018,-114.59884,-104.88125,-102.95176,-103.803764,-102.30218,-104.85148,-113.76348,-111.66588,-107.682365,-106.661514,-113.19938,-113.43435,-110.36451,-107.47976,-114.66989,-112.21499,-109.28672,-105.06608,-106.80255,-104.774536,175.9245,-114.29903,-108.98689,-102.93522,-111.94033,-109.99556,-112.39846,-112.09,-105.12679,-100.08795,-113.71325,-115.48228,-109.31358,-107.56376,-112.44309,-111.38485,-107.33018,-116.60653,-110.16027,-107.95494,-106.440575,-113.39756,-109.58996,-106.602234,-105.47115,-113.623955,-100.68057,-110.56021,-109.962654,-111.348694,-110.4492,-107.68975,-114.02352,-102.214874,-102.79319,-108.16648,-113.18163,-115.481476,-109.45222,-111.196144,-112.77389,-113.90125,-112.508316,-109.08874,-109.14276,-111.91473,-109.92214,-111.127464,-109.50851,-101.91485,-95.91967,-114.580574,-112.97265,-107.76142,-113.75182,-116.600044,-106.80964,-102.86049,-112.51107
-112.62545,-110.65121,-105.37348,-107.61472,-106.113,-93.249886,-108.74731,-105.95208,-108.65864,-95.34605,-106.547264,-112.60825,-111.03298,-105.71246,-101.62812,-97.18907,-105.40687,-111.49241,-109.612434,-97.452065,-108.221344,-112.83573,-103.06185,-99.441216,-100.63831,-95.6946,-102.863014,-110.23719,-109.40922,-104.06752,-102.63607,-111.14831,-109.909676,-106.17212,-104.755974,-110.032135,-110.644844,-104.88842,-99.406044,-101.37837,-95.952484,189.02444,-112.53652,-104.76209,-95.85511,-111.857414,-105.883865,-110.42513,-111.47187,-99.46224,-94.85383,-110.637375,-114.86704,-107.337456,-105.36642,-109.07656,-110.88513,-101.3808,-115.15088,-106.438255,-104.692955,-102.48731,-110.72071,-108.60798,-103.22106,-104.87809,-110.83154,-94.58489,-109.56288,-106.4032,-108.002785,-109.49894,-102.93077,-111.780716,-95.736946,-102.04597,-102.608696,-112.68558,-114.32079,-105.04236,-109.19786,-110.67051,-112.61782,-111.701225,-103.532295,-105.657074,-109.03164,-109.13343,-106.89352,-107.2324,-100.066734,-89.98792,-113.57021,-110.16142,-103.23583,-110.52635,-113.25674,-104.77891,-96.61829,-110.167076
-110.08842,-110.403465,-101.09524,-105.76296,-102.45899,-86.69689,-106.394325,-103.4997,-107.968376,-91.33221,-104.37394,-110.69522,-108.28896,-105.19253,-100.26454,-96.03771,-103.87748,-109.87411,-106.70342,-92.81115,-108.17074,-111.92458,-97.91584,-96.25824,-96.08799,-89.28555,-97.18548,-108.90846,-107.22653,-99.38218,-102.58576,-108.8552,-110.12662,-103.693825,-102.29014,-109.26194,-109.24146,-101.88244,-93.11326,-96.39588,-96.00187,187.60538,-110.71752,-105.26787,-95.732834,-110.601494,-105.0117,-107.83472,-109.98702,-98.84379,-90.752815,-109.66417,-112.69077,-105.130516,-102.83199,-108.108536,-108.40454,-101.66487,-114.068596,-106.103874,-103.14333,-98.55447,-108.566765,-104.63227,-97.576965,-101.16892,-109.06553,-82.66103,-106.919106,-103.49975,-108.16923,-105.98037,-98.58687,-110.5711,-87.82743,-95.95054,-102.60508,-109.00434,-113.2906,-105.05253,-106.33521,-109.56892,-111.04145,-110.51136,-102.82343,-102.35846,-107.363716,-107.202385,-105.18795,-104.02245,-93.11003,107.5861,-111.170616,-109.03082,-100.7371,-108.87824,-113.2376,-101.80544,-95.10703,-107.76438
-108.4856,-108.89506,-96.35227,-106.17801,-101.77257,-90.5028,-106.179535,-105.02764,-107.240166,-88.37828,-104.36714,-109.78335,-108.11811,-103.79521,-100.792305,-94.81324,-101.07198,-108.42075,-105.68127,-91.51986,-107.88936,-111.058784,-95.996895,-94.12044,-97.80828,-87.399605,-94.09637,-108.57554,-106.37104,-98.51811,-98.20365,-108.895,-108.86146,-101.1353,-99.99852,-107.57488,-108.043816,-102.794624,-96.768936,-100.86508,-95.679924,183.79619,-109.792915,-105.2672,-93.75489,-109.84663,-105.761696,-107.92904,-108.673164,-96.92042,-94.14261,-108.98704,-111.500885,-105.8078,-101.15798,-107.88623,-106.90241,-100.60145,-113.213264,-107.20338,-102.98786,-99.42582,-108.88561,-103.0996,-99.60581,-99.33892,-108.686714,-84.90958,-107.31568,-102.92818,-107.5442,-103.19065,-98.99323,-109.4224,-87.19948,-97.36259,-102.852,-108.37939,-112.7328,-102.2299,-104.54092,-109.36527,-110.468925,-109.71693,-101.84951,-102.13381,-107.051765,-105.74395,-104.521935,-104.51458,-92.42537,-81.59947,-110.287575,-107.28891,-99.61011,-108.69915,-111.22164,-98.6648,-92.04607,-105.18984
