sequence_1,sequence_2,sequence_3,sequence_4,sequence_5,sequence_6,sequence_7,sequence_8,sequence_9,sequence_10,sequence_11,sequence_12,sequence_13,sequence_14,sequence_15,sequence_16,sequence_17,sequence_18,sequence_19,sequence_20,sequence_21,sequence_22,sequence_23,sequence_24,sequence_25,sequence_26,sequence_27,sequence_28,sequence_29,sequence_30,sequence_31,sequence_32,sequence_33,sequence_34,sequence_35,sequence_36,sequence_37,sequence_38,sequence_39,sequence_40,sequence_41,sequence_42,sequence_43,sequence_44,sequence_45,sequence_46,sequence_47,sequence_48,sequence_49,sequence_50,sequence_51,sequence_52,sequence_53,sequence_54,sequence_55,sequence_56,sequence_57,sequence_58,sequence_59,sequence_60,sequence_61,sequence_62,sequence_63,sequence_64,sequence_65,sequence_66,sequence_67,sequence_68,sequence_69,sequence_70,sequence_71,sequence_72,sequence_73,sequence_74,sequence_75,sequence_76,sequence_77,sequence_78,sequence_79,sequence_80,sequence_81,sequence_82,sequence_83,sequence_84,sequence_85,sequence_86,sequence_87,sequence_88,sequence_89,sequence_90,sequence_91,sequence_92,sequence_93,sequence_94,sequence_95,sequence_96,sequence_97,sequence_98,sequence_99,sequence_100
231.6923,231.79677,229.42282,229.93665,229.77596,231.53513,225.70169,227.34207,227.47955,229.23824,231.72714,227.76752,228.04416,226.84442,230.48004,227.67972,229.91858,226.20938,227.44238,225.63431,229.1449,229.98236,225.78917,228.24213,229.59798,230.37881,229.31392,229.28452,229.86429,230.74982,227.91348,231.53659,226.89679,228.78041,231.08963,227.4867,229.26526,230.24529,231.24817,228.50807,228.3,232.78223,227.43054,230.9226,229.8515,228.36777,230.32498,227.91956,232.87308,224.74667,229.70613,225.08124,231.9213,229.93018,226.74829,230.57065,228.86342,232.36932,228.47427,230.63948,225.7095,230.3757,224.92657,230.62492,229.8,229.74936,229.88939,225.61455,229.63495,227.84856,231.72968,224.80197,228.70566,229.72519,232.68393,227.76865,226.0344,229.2858,228.7969,227.04639,229.96912,228.28897,228.70251,228.8219,227.8461,223.95032,233.1677,229.80031,229.59325,226.54205,232.2932,230.17618,229.93558,227.80457,229.70123,230.36218,229.79086,224.29126,228.06,224.65585
231.94882,232.12596,229.77867,230.36745,229.4219,231.0881,226.83704,228.0415,227.86273,229.5971,232.18886,226.85599,228.97482,227.96362,230.965,229.32375,231.08699,227.20532,227.59091,226.22594,228.65909,229.78629,227.52802,227.9667,230.41895,230.742,229.087,229.8205,230.19127,231.23802,229.04474,231.2992,228.28851,229.27438,231.18616,227.97937,228.21448,231.10243,230.7497,229.2998,228.67061,232.0848,227.59357,231.38654,229.25647,227.53168,230.29312,229.05638,232.98111,225.65378,230.6846,225.18404,232.06918,230.35037,227.34406,230.89767,229.48643,232.80634,229.07574,231.43408,227.10808,231.04533,224.8298,229.60982,229.41405,229.97112,231.28871,226.58147,230.0284,229.06216,231.13864,225.50949,230.13828,230.48044,232.81953,227.64453,226.35135,229.29826,228.11182,227.51038,230.54382,227.52475,228.96823,228.34265,229.14874,225.12143,232.63818,229.6695,229.76765,227.89288,231.781,229.55244,230.1836,228.11092,229.49258,230.64053,229.35889,224.14276,228.2155,225.87988
232.50153,232.71083,230.57889,230.77965,230.59552,230.92657,226.17383,227.82037,228.61179,229.22021,232.16562,228.7468,228.40027,227.55133,232.13528,230.09746,231.6284,228.75198,228.24652,227.15909,230.61388,230.69205,227.42883,229.5748,230.39569,230.70135,229.81593,230.34851,230.6101,232.46938,229.69537,232.17395,227.97324,229.61134,231.0716,228.28308,229.37698,230.52054,231.28806,229.86407,228.87509,233.51941,228.7061,230.72046,230.16472,228.88266,230.28755,228.0979,233.85806,227.01111,229.7674,226.45967,232.90169,230.35513,227.96184,231.09625,229.08553,232.84247,229.49283,232.06256,226.20825,231.49585,225.75633,230.53525,230.7187,229.82895,230.88861,226.57632,230.59352,228.58249,231.79457,226.3741,229.58588,230.85008,233.26761,229.27678,226.96213,230.34203,229.73578,227.81757,231.06856,229.04623,230.0748,230.34692,229.19418,225.15788,233.88042,230.55133,230.17914,227.71315,232.9568,230.80542,231.35687,227.91501,230.69011,231.31845,230.13153,224.97487,229.91284,225.83948
233.54642,232.50339,230.71823,231.29509,230.08228,232.65192,227.06671,228.51001,228.9646,230.28806,233.25699,229.06107,230.0684,227.58398,232.6684,229.71376,231.38432,228.86475,228.60257,226.99963,230.68178,231.40257,228.52438,230.13684,230.61713,230.58072,230.72021,229.94675,230.97624,232.38242,230.16917,233.01402,228.77606,229.66533,231.8154,228.36884,229.09387,230.70685,232.23734,230.62863,229.04309,233.71317,229.03824,231.91013,231.2062,228.95517,231.65498,228.2052,233.70966,226.46811,229.88245,225.96228,233.01495,232.59134,227.78595,230.65134,229.42415,233.48581,230.31703,232.16174,227.1659,231.2605,225.73535,231.88452,231.05612,230.86978,231.20477,227.03781,230.52765,228.57388,232.78595,225.94678,229.86949,230.79393,233.84799,229.82425,227.37436,231.18149,229.8708,228.74088,230.86559,229.56284,230.4834,229.6258,229.00488,225.31596,234.67072,231.02507,230.63412,228.13867,233.56381,231.45114,232.09074,228.1128,231.64276,231.98398,230.56271,224.94469,229.83029,225.62625
232.37317,232.13315,229.1976,230.3075,230.60196,230.15256,226.26408,227.23355,228.70273,229.94662,231.8421,227.18802,228.64519,227.52135,231.65503,229.09277,230.92177,226.58524,227.35208,226.05792,229.40117,230.5626,226.52509,229.11598,229.331,230.64053,229.05995,229.54619,229.49881,232.37819,229.38152,231.80414,228.184,228.69978,230.66632,226.75117,229.03246,230.30957,231.37378,229.42244,227.80228,232.91219,228.30634,230.26642,229.51749,227.7659,230.77336,227.65102,233.10205,225.02927,229.52394,224.297,231.81215,230.7528,227.56754,230.26779,228.9622,232.2323,229.70978,230.93378,227.01216,230.78217,223.09976,230.76132,229.88603,230.2048,230.73618,227.08203,229.89839,228.39748,230.88214,225.75421,228.60544,231.10056,232.83038,228.0495,225.97353,229.91745,229.07751,227.7948,230.35965,228.21855,228.61737,228.91719,227.22656,225.55399,232.98267,230.21036,229.35547,227.0547,232.59335,230.09937,230.79134,227.55775,230.37881,230.6294,229.4965,224.31447,228.38016,223.28094
231.47519,232.2167,229.2067,230.17352,229.57637,230.13074,225.26398,226.86053,227.94727,230.02176,232.15836,227.29944,229.0026,227.64902,230.7329,228.45753,230.87354,227.24725,227.8537,226.58623,228.26544,230.05185,226.54834,229.39824,228.9759,230.1866,229.32748,229.64682,229.96826,231.94276,228.96632,231.68573,227.39743,229.07669,230.50891,228.13419,228.81293,230.6766,231.51698,228.90121,227.79446,232.69467,228.4866,231.11615,228.82658,228.30312,229.59619,226.81737,232.49101,224.60193,229.5018,223.82938,231.75919,230.68541,226.28284,230.96469,228.89299,232.76265,229.80653,231.16997,226.3742,230.82153,224.33685,231.11809,230.02826,229.82715,229.72137,227.6077,230.0989,228.33887,231.60898,225.03215,229.13626,230.465,232.46628,227.90094,224.99228,230.40112,228.4979,227.9266,231.13858,228.1582,228.93198,229.0177,228.34804,225.24783,233.04929,229.53181,229.86668,225.5417,231.66339,230.16525,230.12341,227.82167,230.24713,230.97769,229.1715,224.12393,228.80443,223.2258
231.61406,231.50667,229.45848,229.98517,227.84738,230.22876,224.88719,227.17984,227.26053,228.92093,230.83675,228.27878,227.76813,227.1965,231.46332,227.57703,230.48547,226.23962,226.9324,226.14246,229.1524,230.3945,227.34393,228.56754,229.24785,229.90079,229.53792,227.8587,230.48694,230.62013,228.108,230.92592,227.58383,227.55386,230.33849,227.14157,228.58664,228.9218,230.3934,229.10036,227.45273,232.6211,228.15488,229.83243,229.6358,227.492,230.08037,228.01746,233.20969,224.85397,229.17982,224.70953,231.77386,230.1095,225.76633,229.43744,228.88339,232.1115,228.7302,230.67413,225.45598,229.88345,224.16374,230.89708,230.48267,229.22372,229.49573,225.72278,229.32397,228.02536,231.07074,224.6955,228.88156,229.8555,232.23306,227.95769,224.47684,229.05865,227.17966,226.74194,229.18219,227.82664,227.45175,228.39317,228.10179,223.82867,232.90706,229.57349,228.33618,225.69537,232.27094,230.08481,229.79134,226.36949,228.83527,230.40501,229.30647,223.7543,228.22958,223.33675
230.21872,229.9849,228.07172,227.7968,226.42198,228.78262,223.40474,224.94966,226.08517,227.59961,229.74371,227.06407,225.71875,225.43634,229.61853,227.36623,228.95526,225.06964,225.81345,224.55945,227.28702,229.02885,225.22409,227.62674,227.40329,228.58041,227.3154,227.08655,228.20511,229.80594,226.57056,229.65402,225.95757,226.22989,228.6781,225.96921,227.11717,228.40959,229.29987,227.62695,224.85468,230.25479,226.64255,228.75641,226.56546,225.00192,228.39252,225.31766,230.86334,223.93729,227.89215,223.56227,229.75389,228.23215,224.11526,227.93423,227.02284,231.11568,228.38683,229.28442,225.52654,228.61285,221.74236,229.58966,228.84784,228.01555,229.00232,226.07788,227.48508,226.48167,228.78688,223.2043,227.3416,228.36877,230.4321,226.26501,223.37082,227.97507,226.4382,225.997,228.76913,226.29912,226.27695,226.63953,224.65164,223.02045,231.51263,228.40569,227.73578,224.36627,229.92177,228.2086,229.60815,225.44467,228.21295,229.3808,227.51651,221.72646,225.01123,221.77942
230.2443,230.57895,229.04102,228.34323,227.26863,229.25232,223.46329,226.08049,226.73836,227.1384,230.0777,226.40303,226.78043,224.62445,230.5913,226.75897,228.34683,226.0481,225.60597,223.44745,227.46658,228.90771,225.43347,227.1643,226.65944,227.94354,227.22661,228.25705,228.25421,229.54198,227.02968,229.57703,225.84413,226.80038,229.31836,225.42038,225.76157,228.81041,228.52188,227.87135,225.24939,230.1727,225.07938,228.98828,228.05505,225.11227,227.88068,225.49957,230.98871,223.25284,227.67784,223.26723,230.31158,228.9798,224.64847,227.27734,226.09201,230.8667,227.10426,228.61385,223.51505,229.15971,222.5017,228.36058,228.05734,227.34486,228.2078,223.67552,227.86777,226.19666,229.28894,222.66937,227.81337,228.17822,230.51755,225.58649,224.38237,228.04332,226.13126,226.72559,228.4729,225.38477,227.55093,225.85713,225.39285,222.3237,231.35678,227.95097,227.95569,223.89456,230.00702,227.64493,229.60141,224.59023,228.16971,228.76724,227.3434,221.83006,226.16968,221.73526
230.85196,231.13568,228.63199,229.98566,228.04031,229.91658,224.84198,226.00446,227.19244,228.38507,230.68552,227.00768,227.7543,226.03766,230.22565,228.1414,229.47778,225.69327,226.43803,224.98383,228.316,228.68246,225.6399,227.49606,228.10114,228.61432,227.65573,228.06297,228.91595,230.22238,227.46556,230.44104,226.72554,227.91893,229.87729,227.66887,227.53796,229.49268,230.151,228.69464,227.30673,230.72922,226.948,230.52211,228.65807,226.0531,228.64319,226.25542,231.53427,224.90662,228.5875,223.79492,230.89163,229.47925,225.9227,229.32368,228.0195,231.91833,227.58133,230.07251,224.88937,229.4386,221.69205,228.32005,228.39423,227.85976,229.26804,225.19487,228.80179,227.66338,229.8575,224.32831,228.4603,229.7154,231.04861,226.96985,224.9772,228.38458,227.7736,227.16473,229.2875,225.6596,227.64749,226.64992,226.40091,223.97864,232.304,227.85674,228.90324,225.66588,230.94838,227.45282,229.64563,226.86523,229.51035,229.53136,228.35674,223.74313,228.04791,223.11963
230.22595,228.7998,226.31346,227.88687,225.17046,227.10191,221.66266,221.23077,224.84856,227.02391,229.40425,224.94315,225.02419,223.84288,229.48181,225.30634,228.9329,223.268,224.5137,224.21744,226.61588,228.63406,224.48538,225.20914,226.42053,226.96487,225.65515,226.58566,225.68039,227.67961,226.47878,229.28745,226.54623,224.5112,228.46979,225.22751,224.82835,228.14487,226.3726,227.49213,224.74698,229.75075,224.92746,228.30942,226.65884,223.35568,227.94516,224.31877,231.06061,222.08954,227.5446,222.1297,229.20125,228.4928,222.74588,227.09135,226.82948,231.22418,227.05261,229.38316,224.48816,229.34232,220.69897,229.26425,227.34293,227.29042,228.79643,223.0678,225.43164,226.00562,229.21219,220.72737,225.1973,227.55724,230.4659,224.91684,222.77817,226.47217,225.29382,225.97693,228.09015,226.15451,225.15573,225.91306,224.61548,221.85352,230.50392,227.83163,226.63399,223.1222,229.50684,227.18265,228.64218,224.25656,227.52559,227.6695,227.75009,220.27115,226.18832,218.13977
226.08606,227.13354,225.23633,225.20375,224.54547,225.12964,220.45085,220.54617,220.44345,226.35106,226.83006,223.74864,220.94167,221.44922,226.18541,224.01932,225.59451,222.09204,223.09727,220.4128,223.2261,224.6202,218.733,223.09035,223.1347,223.99734,222.90726,224.01334,224.09747,225.23184,223.37357,226.46724,223.07964,223.80267,224.81438,223.04904,224.09686,224.43564,226.25049,223.95215,220.71542,227.94221,221.91881,225.86221,225.46722,221.54453,225.14337,221.63104,228.22337,218.12051,223.82309,215.6849,228.12625,224.98392,221.43655,225.92401,222.61737,227.88205,223.0918,226.88083,221.5977,226.14522,219.3811,225.59157,226.12677,225.34796,226.49466,223.02945,223.17892,224.25716,225.03102,218.95534,224.11652,225.4138,227.01184,221.85135,219.75731,223.4216,223.23528,221.24908,225.67867,222.77515,222.30963,223.44696,223.01797,217.34225,228.93195,224.76247,223.5608,220.0528,227.67645,224.85764,225.59799,222.03651,225.1164,225.00552,225.61679,219.49979,222.96614,220.26024
225.81863,225.52722,222.95445,224.94458,224.01659,225.35156,219.11191,219.33691,220.92764,223.08295,226.53831,223.46909,222.9477,219.50299,226.30289,222.97415,224.67012,221.85751,223.01665,219.39722,223.52039,224.1604,219.37802,224.23529,223.18234,224.6788,226.09296,224.40164,223.50903,225.30547,221.7445,225.98517,221.44312,222.1355,225.66852,222.15053,222.6145,224.85043,223.9498,224.24957,222.1106,227.43399,221.74997,223.7383,223.66809,220.66818,225.69537,221.5437,227.37051,220.17174,224.19275,220.45221,225.96408,225.54115,218.63321,223.89514,224.93787,226.9317,223.14659,224.43466,219.12306,224.59491,217.60413,223.76454,224.11087,224.00009,224.69281,218.43762,224.28102,224.22,223.9677,220.32991,223.1864,222.68417,226.3567,222.88881,218.8776,224.44989,221.95837,221.7002,224.98001,220.47118,223.6435,220.34317,222.81558,218.37149,228.63185,223.45178,223.28723,221.22682,227.20775,223.24397,223.66248,223.18628,225.13855,225.67734,223.11789,218.05318,222.95187,217.24213
226.54208,225.47665,225.31683,224.82384,222.97035,225.59317,220.32281,220.65897,222.34209,226.61934,228.4524,222.43814,223.71149,221.39084,225.20314,224.29457,224.4764,221.29071,222.29611,221.95901,222.50354,227.02457,222.66132,223.58377,225.22292,226.10759,224.66406,225.75278,224.63934,226.76163,224.4646,226.71503,223.7752,222.56631,226.41568,224.30089,222.81502,226.04666,225.96968,226.04016,223.19702,227.74731,222.96954,224.18134,223.64793,222.84848,226.27325,223.19669,227.97491,218.52933,225.43848,220.48325,227.31105,226.85727,220.57309,225.86572,224.55803,228.75179,224.60161,226.78384,221.4769,227.00845,218.74323,226.53427,226.88696,225.23375,226.94696,222.11044,224.92667,223.31894,225.85904,218.70366,224.177,226.30399,227.05075,222.50317,219.60976,225.21783,222.54416,223.6787,225.92206,223.88748,222.6178,223.01743,222.50433,220.11226,228.03362,226.0037,224.24347,221.0169,227.7215,225.03342,225.36523,221.92728,224.77048,225.79916,224.69698,218.26352,223.76065,216.8044
227.83356,228.06256,225.96033,226.9027,226.66068,226.36078,222.72397,223.9445,224.38762,226.81328,227.84901,224.41571,223.91243,223.79907,228.35506,225.2391,227.0459,223.25858,223.84535,223.5777,226.09216,226.98456,223.1597,226.2048,225.33975,226.52756,225.6872,226.24457,226.64561,228.16415,225.81631,228.6406,225.57234,225.11008,227.94934,224.0852,225.50716,227.79974,227.38034,225.95647,223.46645,229.12228,223.67772,227.49005,226.24019,222.90543,226.56137,223.98447,230.17606,221.13052,226.52892,221.77734,228.50116,228.12097,223.79202,226.37494,226.7562,228.89682,226.00665,228.22061,223.37735,226.9393,219.73813,227.06924,225.65727,226.9472,228.09256,224.36176,225.69144,225.23222,228.36024,222.27072,225.28183,227.08026,229.71815,224.79523,222.76328,225.83353,224.99283,224.213,226.83513,224.24362,224.90382,224.0686,224.71483,221.41666,230.31229,226.1328,225.14375,223.19342,229.57065,226.94806,226.6465,225.54126,226.41449,226.41809,226.61716,221.52051,225.3741,220.98785
230.4404,230.24985,227.79333,228.29996,228.88351,229.3486,224.72879,225.77328,227.52682,227.47397,231.14493,227.67873,227.1242,226.44406,230.44965,228.09286,229.29411,226.13022,226.7178,225.35231,227.87238,228.69171,225.9516,228.55048,227.87395,228.85257,228.0603,228.32678,228.63785,230.47076,227.42816,230.17738,227.2109,226.87668,228.39917,225.87662,227.5643,229.3811,229.30396,227.86554,225.85965,231.85524,228.33015,228.9515,228.04462,227.19983,228.20276,226.82104,231.62578,224.78464,228.42017,224.40562,230.76266,230.03406,226.7151,228.76413,227.66183,231.25137,229.61505,230.35822,226.06674,230.03644,223.72401,230.11563,228.71335,228.99341,228.63889,226.28589,227.6324,226.62772,230.24844,224.49597,228.38109,228.544,231.19687,226.30023,225.86136,229.258,227.77806,226.54907,229.40582,227.99666,228.24158,227.56958,227.04529,224.25803,231.89995,229.64163,227.31769,226.51208,230.98582,228.67227,229.7751,225.41014,228.38379,229.80966,227.87943,224.09413,228.10666,224.93546
231.03177,230.6875,229.98245,229.34286,228.6737,229.95363,225.69507,227.3657,228.61914,227.78015,230.94543,227.27008,228.36221,227.1204,230.85309,227.72676,229.7401,226.4428,227.56638,225.91498,228.40388,229.6893,227.55319,228.18887,228.50685,229.2446,228.6441,228.8873,229.48178,230.5185,227.81876,230.44986,227.72119,228.47522,230.3075,226.70717,228.48811,229.56174,229.79749,229.31483,227.65999,231.79536,227.81927,229.84845,229.31738,227.5812,229.81503,227.5369,231.6929,225.99188,229.67664,226.10564,231.37251,230.15814,226.737,228.9266,227.9961,231.51544,229.2448,230.09828,225.74107,229.70633,224.37784,230.45436,229.13113,229.14029,229.20425,226.01605,229.20633,228.34113,230.89629,225.29213,228.95865,229.89221,232.09825,227.52142,225.92047,229.46996,227.6731,228.0173,229.49767,227.37836,228.90979,227.71863,227.10472,224.14175,231.68825,229.3082,229.67941,226.06195,231.36948,229.58708,230.32324,226.97888,228.84799,230.35316,228.79816,224.14902,227.49051,224.04538
230.013,230.11462,228.83952,228.71384,227.55005,228.46315,223.59697,224.80031,225.42625,226.88228,230.13385,227.26363,226.91891,225.60342,228.82446,227.98035,228.81404,226.23697,226.79742,225.54251,227.39203,229.51804,226.70215,227.81955,227.68272,228.37877,227.64424,227.89249,227.97218,230.19621,226.7025,229.96579,225.80145,226.88931,229.24356,226.23697,226.9162,229.08669,229.25844,228.48967,226.37871,231.00418,226.74399,229.67435,227.5703,225.48691,228.75363,226.56143,230.3848,224.60883,227.51944,225.28702,230.45703,228.85149,225.12518,228.22308,227.39151,231.37003,228.98198,230.03577,225.3317,229.59866,223.3246,229.3428,229.6199,227.98157,228.59094,225.72282,228.44577,226.55711,229.24219,224.4284,227.26918,228.587,230.46936,226.61258,224.28265,229.10571,227.87398,226.83768,229.19974,226.30185,227.67186,226.8329,226.7475,223.6067,231.83104,228.40048,229.14938,224.46512,230.695,228.35376,229.62857,225.41302,228.25215,230.16714,229.05779,221.68239,227.71701,222.60257
231.14642,230.16476,227.99954,229.20592,228.68912,229.9459,225.72556,226.76346,227.63547,227.67633,230.18533,227.26907,227.79741,226.33563,230.81148,226.75748,230.0174,225.73868,226.26065,226.01855,229.16412,229.86972,226.03142,227.94254,228.56262,228.9253,228.24615,228.46115,229.16298,229.62563,227.986,230.42685,227.86809,227.88895,229.09978,227.60641,228.90178,229.96484,229.6756,228.45575,226.8866,231.41132,227.53214,230.46709,229.91675,226.92221,229.57358,226.32445,232.13289,224.32402,228.68681,224.32248,230.87054,229.77673,226.89278,228.83061,228.01883,231.22684,228.96417,230.75052,226.01451,229.55576,223.05414,230.67694,228.39206,229.77576,227.9563,225.98087,228.62277,227.52385,230.72859,224.34851,228.23648,229.39081,232.28812,227.0424,226.46344,228.53873,227.67722,227.16664,229.16989,227.45638,228.39334,227.45763,227.37389,224.07974,231.91273,228.72896,227.97214,225.1693,231.04636,228.83527,229.47688,226.82004,229.22263,229.38757,229.17836,225.16711,227.897,223.14706
229.64653,229.91617,227.94571,228.62115,227.45285,228.58304,224.05194,225.6895,226.26361,227.31032,230.1082,225.87636,225.90018,225.32172,229.91206,226.97209,228.18114,225.09904,224.94295,224.34357,227.68475,228.7294,225.80971,227.60419,227.8328,227.804,226.6388,227.97939,227.47684,229.48645,226.53175,229.8403,225.72095,226.7865,228.93918,225.73932,226.3985,228.4249,228.37646,228.25343,226.20825,230.65442,225.9578,228.33095,227.59958,225.52747,228.8545,226.40231,230.89082,222.42519,227.10641,223.98149,229.95471,228.6013,225.16473,227.22949,227.11967,230.8097,226.9677,228.82574,224.39624,228.9858,223.00351,228.57245,228.61589,227.20642,229.02213,224.08408,227.54712,226.95535,229.20816,223.20494,227.1834,229.0787,230.44295,226.20586,224.62473,227.54549,226.44864,225.60602,228.18102,225.91528,226.76195,226.69206,226.56714,223.02885,231.5203,228.71606,227.83542,224.68307,230.41748,228.91559,228.65637,225.21082,227.89392,228.77246,227.74484,222.07146,227.19498,222.61069
228.39081,227.6228,226.23444,226.92569,224.87502,226.99814,221.0582,223.93378,224.26357,223.98392,227.66837,225.17249,223.82288,223.62415,227.87552,224.8872,226.45554,223.99564,224.24869,222.47823,226.53369,227.44974,225.27734,226.39197,226.32721,226.55148,226.01025,226.65486,226.60544,226.74039,224.25827,228.32642,225.0312,224.70789,227.88602,223.72528,225.4643,226.55328,226.56125,226.26842,224.6412,229.89246,225.26472,227.47476,226.4006,223.46301,226.96664,224.89041,229.54726,220.69482,225.6188,222.54901,228.54938,226.09529,223.79984,225.61298,225.35114,228.40053,225.50189,228.54764,222.8907,226.15918,220.77625,227.66516,227.62448,226.65657,225.93625,223.51985,226.46008,225.38568,228.27264,221.83536,225.32225,226.41617,228.75339,225.42694,222.47363,226.80653,225.12067,224.03406,226.29068,224.57657,225.17711,225.13713,224.89572,220.66147,230.41428,226.84644,226.03903,223.24794,228.67198,226.20085,227.71222,223.68848,226.49384,228.07495,226.75632,220.43231,224.87364,220.94104
225.30858,225.93373,222.6868,224.65936,222.14777,226.08913,219.37659,221.1373,223.18607,223.15344,226.64978,223.56647,222.42578,220.6665,226.45224,222.97034,223.5654,221.75789,223.25058,222.6091,223.5852,224.74353,221.52718,223.45035,223.83899,223.94304,223.57889,223.7172,224.79193,225.01414,223.86703,226.17688,222.78326,223.20451,224.43692,221.96957,222.22116,226.18219,224.06996,222.54236,222.42343,226.60298,222.62524,224.99394,225.13162,222.3776,223.96999,221.13568,228.36307,219.65463,223.5241,219.62494,226.35999,225.8422,220.16597,224.04506,223.9548,225.85265,224.64285,226.18306,221.81024,223.91475,220.6059,225.99142,223.68973,224.4931,224.28923,221.43811,223.2312,222.2813,226.70572,217.74852,224.96985,222.17633,226.97588,223.2824,222.00098,224.35864,222.4867,221.16983,224.11401,222.89182,223.05142,223.22627,221.13643,219.81403,228.2016,223.70547,221.8145,219.81015,226.03168,224.74686,224.08014,222.62645,223.8292,225.58151,223.74908,220.44206,222.86266,217.80276
226.27655,225.24313,224.34909,224.72787,222.70409,224.0492,220.11333,219.48709,222.37903,223.58081,225.80023,221.51888,221.33435,218.03304,226.27249,221.9491,224.01181,221.21954,222.78369,220.26025,223.6673,224.54391,222.23528,223.24202,222.5845,223.9328,223.11865,224.24559,223.20932,223.28864,221.65106,226.80695,222.65253,221.68042,226.53194,223.27448,222.55005,226.48383,221.61337,222.9389,220.9485,226.63359,220.49615,224.60689,222.66423,218.6557,224.88629,221.69876,227.7768,216.99762,223.21625,220.74762,225.78781,224.58434,219.65982,223.37411,223.86426,227.1386,223.68039,225.93088,219.46593,225.09866,218.8588,225.75266,223.80435,224.17789,225.11153,219.05917,221.61946,222.89438,226.6624,214.85349,222.20227,223.02122,226.51958,221.28659,220.44037,224.0651,219.99953,219.95734,223.8517,221.4541,222.1289,222.2568,222.70987,215.98717,229.32256,223.63666,223.63235,219.44385,227.15436,223.14685,225.90448,220.58188,223.48004,223.77083,225.32889,214.93163,221.36961,217.5647
224.59198,225.93071,223.2999,224.43936,222.11154,223.18347,218.612,219.3078,219.59537,223.78127,225.76534,222.19078,221.69168,218.58246,225.23886,221.21051,223.684,219.57556,222.33005,218.352,219.63211,223.79332,217.74756,222.94763,220.20998,222.19229,223.7404,222.37802,223.13565,224.10359,220.569,225.87901,220.80673,220.65082,222.89072,220.66241,221.66913,224.47623,224.88733,221.67937,218.41629,225.48688,220.53714,222.93163,223.60965,221.06468,223.03375,220.34161,225.40622,218.75522,221.85042,215.51031,224.7331,225.67395,218.72516,224.20012,223.31454,225.89246,221.60329,223.05551,219.52902,224.10802,218.29868,223.54608,223.92462,223.56781,224.62544,220.33209,221.84102,221.49297,223.85806,214.69957,222.70935,221.44852,224.52223,219.32454,217.78113,223.7079,219.3703,220.06906,224.52441,220.47363,222.556,220.35666,220.85178,214.36462,227.3399,222.78293,222.23997,219.00208,225.28983,223.05444,224.46352,220.92867,223.07442,224.07356,221.79904,217.46942,220.69815,219.46365
226.99731,224.93607,222.2246,222.35867,223.52939,223.90659,216.21704,222.16489,218.76436,223.31725,225.34341,224.0173,222.57288,220.15843,224.99307,222.26447,223.39948,224.2341,220.91,217.61235,220.72704,225.31766,219.88947,223.90535,218.67178,223.61827,224.07251,223.45584,223.18878,225.85184,219.9173,225.29578,218.5875,223.28366,223.4094,221.47101,223.96864,223.4201,224.8086,222.34212,219.20978,226.20648,223.2985,224.29599,222.65564,221.59871,222.14616,218.69307,224.69687,215.6643,222.09116,217.5862,225.82526,222.5675,219.62329,222.49005,223.30408,225.02954,223.35635,223.69919,218.38774,225.09685,212.35825,224.60327,224.86325,222.58978,222.64322,222.81763,224.00252,221.14825,220.8732,217.31883,219.63646,222.63745,226.44794,221.76398,216.9781,224.49252,222.18608,221.1326,223.54805,220.06819,221.42117,221.48665,221.59796,214.71326,226.77388,223.35373,223.09778,217.23067,225.21628,223.69806,225.26523,220.46072,225.18095,223.04053,222.84973,216.2454,222.8774,211.11191
226.01894,224.48228,222.17845,222.8063,219.64774,223.88141,214.45062,218.60498,214.53568,222.80783,224.08333,222.26715,220.43307,221.05478,223.9636,222.69873,223.0481,220.45573,217.15446,218.84937,219.90158,222.88855,218.85623,221.34097,221.92413,222.09868,222.00916,220.84256,222.95615,224.10541,221.1209,225.72517,219.77057,218.90219,222.81052,222.07779,219.99646,223.22919,223.27121,222.50462,216.65967,223.73499,220.40543,224.72012,218.51346,217.13953,221.12479,219.52448,226.02573,217.8498,222.05872,217.99268,223.32686,223.44691,215.65556,222.56,220.96786,226.64331,223.44571,225.3859,219.70493,224.07109,209.71286,223.42242,223.51363,221.83658,224.03761,219.88687,220.06381,215.80783,222.85837,210.76274,221.67184,221.46585,225.84187,219.12498,209.16415,221.50865,218.9484,219.03714,224.1777,219.28835,217.80444,218.57812,220.64438,217.37,226.65009,222.67438,220.1249,218.2171,223.52405,220.66266,224.53778,217.24283,221.3739,223.94846,220.97537,211.47083,220.30914,211.6883
